Place Key,Location Key,City,State/Region,Country,Timezone,Geoname ID,Event Family,Event Name,Event Type,Condition Code,Cycle Anchor,Completeness Status,Date,Action Role,Special Events,Special Event Details,Note,Message,Source Module,Rule Version
geoname:1272552,geoname:1272552|city:dimapur,Dimapur,Nagaland,India,Asia/Kolkata,1272552,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1269655,geoname:1269655|city:itanagar,Itanagar,Arunachal Pradesh,India,Asia/Kolkata,1269655,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1264521,geoname:1264521|city:madurai,Madurai,Tamil Nadu,India,Asia/Kolkata,1264521,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1265683,geoname:1265683|city:kumbakonam,Kumbakonam,Tamil Nadu,India,Asia/Kolkata,1265683,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1274256,geoname:1274256|city:chidambaram,Chidambaram,Tamil Nadu,India,Asia/Kolkata,1274256,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1268159,geoname:1268159|city:kanchipuram,Kanchipuram,Tamil Nadu,India,Asia/Kolkata,1268159,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1254388,geoname:1254388|city:srirangam,Srirangam,Tamil Nadu,India,Asia/Kolkata,1254388,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1270603,geoname:1270603|city:guruvayur,Guruvayur,Kerala,India,Asia/Kolkata,1270603,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1260546,geoname:1260546|city:pandharpur,Pandharpur,Maharashtra,India,Asia/Kolkata,1260546,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1266285,geoname:1266285|city:kolhapur,Kolhapur,Maharashtra,India,Asia/Kolkata,1266285,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1262180,geoname:1262180|city:nagpur,Nagpur,Maharashtra,India,Asia/Kolkata,1262180,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1253102,geoname:1253102|city:visakhapatnam,Visakhapatnam,Andra Pradesh,India,Asia/Kolkata,1253102,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:292223,geoname:292223|city:dubai,Dubai,Dubai,United Arab Emirates,Asia/Dubai,292223,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:290030,geoname:290030|city:doha,Doha,Baladīyat ad Dawḩah,Qatar,Asia/Qatar,290030,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:2657896,geoname:2657896|city:zurich,Zurich,Zurich,Switzerland,Europe/Zurich,2657896,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:2928751,geoname:2928751|city:esslingen,Esslingen,Esslingen,Germany,Europe/Berlin,2928751,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1278094,geoname:1278094|city:ayodhya,Ayodhya,Uttar Pradesh,India,Asia/Kolkata,1278094,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:5131614,geoname:5131614|city:pittsford,Pittsford,New York,United States,America/New_York,5131614,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:5119251,geoname:5119251|city:greece,Greece,New York,United States,America/New_York,5119251,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:5140405,geoname:5140405|city:syracuse,Syracuse,New York,United States,America/New_York,5140405,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:4256038,geoname:4256038|city:columbus,Columbus,Indiana,United States,America/Indiana/Indianapolis,4256038,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:4487042,geoname:4487042|city:raleigh,Raleigh,North Carolina,United States,America/New_York,4487042,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:4460243,geoname:4460243|city:charlotte,Charlotte,North Carolina,United States,America/New_York,4460243,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1277333,geoname:1277333|city:bengaluru,Bengaluru,Karnataka,India,Asia/Kolkata,1277333,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1262321,geoname:1262321|city:mysuru,Mysuru,Karnataka,India,Asia/Kolkata,1262321,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1262321,geoname:1262321|city:t_narasipura,T Narasipura,Karnataka,India,Asia/Kolkata,1262321,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1263780,geoname:1263780|city:mangalore,Mangalore,Karnataka,India,Asia/Kolkata,1263780,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1253952,geoname:1253952|city:udupi,Udupi,Karnataka,India,Asia/Kolkata,1253952,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1255364,geoname:1255364|city:surat,Surat,Gujarat,India,Asia/Kolkata,1255364,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1259229,geoname:1259229|city:pune,Pune,Maharashtra,India,Asia/Kolkata,1259229,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1253573,geoname:1253573|city:vadodara,Vadodara,Gujarat,India,Asia/Kolkata,1253573,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:1269843,geoname:1269843|city:hyderabad,Hyderabad,Telangana,India,Asia/Kolkata,1269843,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:5134086,geoname:5134086|city:rochester,Rochester,New York,United States,America/New_York,5134086,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
geoname:5139865,geoname:5139865|city:stonybrook,Stonybrook,New York,United States,America/New_York,5139865,ANANTA_CHATURDASHI,Ananta Chaturdashi,STANDARD_MONTH_FESTIVAL,MONTH_PANCHANG_DISCOVERY_DATE,2026-09-25,COMPLETE,2026-09-25,OBSERVANCE,Ananta Chaturdashi,,,Ananta Chaturdashi is observed today.,standard_festival_engine.py,ANANTA_CHATURDASHI_V1_0_MONTH_DISCOVERY
