Place Key,Location Key,City,State/Region,Country,Timezone,Geoname ID,Event Family,Event Name,Event Type,Condition Code,Cycle Anchor,Completeness Status,Date,Action Role,Special Events,Special Event Details,Note,Message,Source Module,Rule Version
geoname:1253102,geoname:1253102|city:visakhapatnam,Visakhapatnam,Andra Pradesh,India,Asia/Kolkata,1253102,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 11:42 AM to 05:34 PM | Tula Sankranti Maha Punya Kala - 03:37 PM to 05:34 PM,,Tula Sankranti. Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 11:42 AM to 05:34 PM | Tula Sankranti Maha Punya Kala - 03:37 PM to 05:34 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:292223,geoname:292223|city:dubai,Dubai,Dubai,United Arab Emirates,Asia/Dubai,292223,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 06:27 PM | Tula Sankranti Punya Kala - 12:04 PM to 05:51 PM | Tula Sankranti Maha Punya Kala - 03:55 PM to 05:51 PM,,Tula Sankranti. Tula Sankranti Moment - 06:27 PM | Tula Sankranti Punya Kala - 12:04 PM to 05:51 PM | Tula Sankranti Maha Punya Kala - 03:55 PM to 05:51 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:290030,geoname:290030|city:doha,Doha,Baladīyat ad Dawḩah,Qatar,Asia/Qatar,290030,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 05:27 PM | Tula Sankranti Punya Kala - 11:19 AM to 05:05 PM | Tula Sankranti Maha Punya Kala - 03:10 PM to 05:05 PM,,Tula Sankranti. Tula Sankranti Moment - 05:27 PM | Tula Sankranti Punya Kala - 11:19 AM to 05:05 PM | Tula Sankranti Maha Punya Kala - 03:10 PM to 05:05 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:2657896,geoname:2657896|city:zurich,Zurich,Zurich,Switzerland,Europe/Zurich,2657896,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 04:27 PM | Tula Sankranti Punya Kala - 12:51 PM to 06:35 PM | Tula Sankranti Maha Punya Kala - 02:39 PM to 06:15 PM,,Tula Sankranti. Tula Sankranti Moment - 04:27 PM | Tula Sankranti Punya Kala - 12:51 PM to 06:35 PM | Tula Sankranti Maha Punya Kala - 02:39 PM to 06:15 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:2928751,geoname:2928751|city:esslingen,Esslingen,Esslingen,Germany,Europe/Berlin,2928751,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 04:27 PM | Tula Sankranti Punya Kala - 12:52 PM to 06:30 PM | Tula Sankranti Maha Punya Kala - 02:40 PM to 06:14 PM,,Tula Sankranti. Tula Sankranti Moment - 04:27 PM | Tula Sankranti Punya Kala - 12:52 PM to 06:30 PM | Tula Sankranti Maha Punya Kala - 02:40 PM to 06:14 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1278094,geoname:1278094|city:ayodhya,Ayodhya,Uttar Pradesh,India,Asia/Kolkata,1278094,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 11:46 AM to 05:31 PM | Tula Sankranti Maha Punya Kala - 03:36 PM to 05:31 PM,,Tula Sankranti. Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 11:46 AM to 05:31 PM | Tula Sankranti Maha Punya Kala - 03:36 PM to 05:31 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5131614,geoname:5131614|city:pittsford,Pittsford,New York,United States,America/New_York,5131614,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:26 AM to 02:06 PM | Tula Sankranti Maha Punya Kala - 08:37 AM to 12:17 PM,,Tula Sankranti. Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:26 AM to 02:06 PM | Tula Sankranti Maha Punya Kala - 08:37 AM to 12:17 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5119251,geoname:5119251|city:greece,Greece,New York,United States,America/New_York,5119251,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:27 AM to 02:06 PM | Tula Sankranti Maha Punya Kala - 08:37 AM to 12:17 PM,,Tula Sankranti. Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:27 AM to 02:06 PM | Tula Sankranti Maha Punya Kala - 08:37 AM to 12:17 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5140405,geoname:5140405|city:syracuse,Syracuse,New York,United States,America/New_York,5140405,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:21 AM to 02:06 PM | Tula Sankranti Maha Punya Kala - 08:37 AM to 12:17 PM,,Tula Sankranti. Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:21 AM to 02:06 PM | Tula Sankranti Maha Punya Kala - 08:37 AM to 12:17 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4256038,geoname:4256038|city:columbus,Columbus,Indiana,United States,America/Indiana/Indianapolis,4256038,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:56 AM to 02:09 PM | Tula Sankranti Maha Punya Kala - 08:36 AM to 12:18 PM,,Tula Sankranti. Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:56 AM to 02:09 PM | Tula Sankranti Maha Punya Kala - 08:36 AM to 12:18 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4487042,geoname:4487042|city:raleigh,Raleigh,North Carolina,United States,America/New_York,4487042,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:23 AM to 02:11 PM | Tula Sankranti Maha Punya Kala - 08:35 AM to 12:19 PM,,Tula Sankranti. Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:23 AM to 02:11 PM | Tula Sankranti Maha Punya Kala - 08:35 AM to 12:19 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4460243,geoname:4460243|city:charlotte,Charlotte,North Carolina,United States,America/New_York,4460243,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:31 AM to 02:12 PM | Tula Sankranti Maha Punya Kala - 08:35 AM to 12:19 PM,,Tula Sankranti. Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:31 AM to 02:12 PM | Tula Sankranti Maha Punya Kala - 08:35 AM to 12:19 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1277333,geoname:1277333|city:bengaluru,Bengaluru,Karnataka,India,Asia/Kolkata,1277333,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 12:05 PM to 06:00 PM | Tula Sankranti Maha Punya Kala - 04:01 PM to 06:00 PM,,Tula Sankranti. Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 12:05 PM to 06:00 PM | Tula Sankranti Maha Punya Kala - 04:01 PM to 06:00 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1262321,geoname:1262321|city:mysuru,Mysuru,Karnataka,India,Asia/Kolkata,1262321,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 12:09 PM to 06:04 PM | Tula Sankranti Maha Punya Kala - 04:06 PM to 06:04 PM,,Tula Sankranti. Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 12:09 PM to 06:04 PM | Tula Sankranti Maha Punya Kala - 04:06 PM to 06:04 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1262321,geoname:1262321|city:t_narasipura,T Narasipura,Karnataka,India,Asia/Kolkata,1262321,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 12:09 PM to 06:04 PM | Tula Sankranti Maha Punya Kala - 04:06 PM to 06:04 PM,,Tula Sankranti. Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 12:09 PM to 06:04 PM | Tula Sankranti Maha Punya Kala - 04:06 PM to 06:04 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1263780,geoname:1263780|city:mangalore,Mangalore,Karnataka,India,Asia/Kolkata,1263780,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 12:16 PM to 06:11 PM | Tula Sankranti Maha Punya Kala - 04:12 PM to 06:11 PM,,Tula Sankranti. Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 12:16 PM to 06:11 PM | Tula Sankranti Maha Punya Kala - 04:12 PM to 06:11 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1253952,geoname:1253952|city:udupi,Udupi,Karnataka,India,Asia/Kolkata,1253952,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 12:16 PM to 06:11 PM | Tula Sankranti Maha Punya Kala - 04:13 PM to 06:11 PM,,Tula Sankranti. Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 12:16 PM to 06:11 PM | Tula Sankranti Maha Punya Kala - 04:13 PM to 06:11 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1255364,geoname:1255364|city:surat,Surat,Gujarat,India,Asia/Kolkata,1255364,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 12:24 PM to 06:13 PM | Tula Sankranti Maha Punya Kala - 04:17 PM to 06:13 PM,,Tula Sankranti. Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 12:24 PM to 06:13 PM | Tula Sankranti Maha Punya Kala - 04:17 PM to 06:13 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1259229,geoname:1259229|city:pune,Pune,Maharashtra,India,Asia/Kolkata,1259229,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 12:20 PM to 06:11 PM | Tula Sankranti Maha Punya Kala - 04:14 PM to 06:11 PM,,Tula Sankranti. Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 12:20 PM to 06:11 PM | Tula Sankranti Maha Punya Kala - 04:14 PM to 06:11 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1253573,geoname:1253573|city:vadodara,Vadodara,Gujarat,India,Asia/Kolkata,1253573,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 12:22 PM to 06:11 PM | Tula Sankranti Maha Punya Kala - 04:15 PM to 06:11 PM,,Tula Sankranti. Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 12:22 PM to 06:11 PM | Tula Sankranti Maha Punya Kala - 04:15 PM to 06:11 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1269843,geoname:1269843|city:hyderabad,Hyderabad,Telangana,India,Asia/Kolkata,1269843,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 12:01 PM to 05:53 PM | Tula Sankranti Maha Punya Kala - 03:56 PM to 05:53 PM,,Tula Sankranti. Tula Sankranti Moment - 07:57 PM | Tula Sankranti Punya Kala - 12:01 PM to 05:53 PM | Tula Sankranti Maha Punya Kala - 03:56 PM to 05:53 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5134086,geoname:5134086|city:rochester,Rochester,New York,United States,America/New_York,5134086,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:27 AM to 02:06 PM | Tula Sankranti Maha Punya Kala - 08:37 AM to 12:17 PM,,Tula Sankranti. Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:27 AM to 02:06 PM | Tula Sankranti Maha Punya Kala - 08:37 AM to 12:17 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5139865,geoname:5139865|city:stonybrook,Stonybrook,New York,United States,America/New_York,5139865,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:06 AM to 02:08 PM | Tula Sankranti Maha Punya Kala - 08:37 AM to 12:17 PM,,Tula Sankranti. Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:06 AM to 02:08 PM | Tula Sankranti Maha Punya Kala - 08:37 AM to 12:17 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4922462,geoname:4922462|city:lafayette,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 08:01 AM to 02:08 PM | Tula Sankranti Maha Punya Kala - 08:36 AM to 12:18 PM,,Tula Sankranti. Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 08:01 AM to 02:08 PM | Tula Sankranti Maha Punya Kala - 08:36 AM to 12:18 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4887398,geoname:4887398|city:chicago,Chicago,Illinois,United States,America/Chicago,4887398,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 09:27 AM | Tula Sankranti Punya Kala - 07:05 AM to 01:07 PM | Tula Sankranti Maha Punya Kala - 07:37 AM to 11:17 AM,,Tula Sankranti. Tula Sankranti Moment - 09:27 AM | Tula Sankranti Punya Kala - 07:05 AM to 01:07 PM | Tula Sankranti Maha Punya Kala - 07:37 AM to 11:17 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4684888,geoname:4684888|city:dallas,Dallas,Texas,United States,America/Chicago,4684888,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 09:27 AM | Tula Sankranti Punya Kala - 07:33 AM to 01:13 PM | Tula Sankranti Maha Punya Kala - 07:34 AM to 11:20 AM,,Tula Sankranti. Tula Sankranti Moment - 09:27 AM | Tula Sankranti Punya Kala - 07:33 AM to 01:13 PM | Tula Sankranti Maha Punya Kala - 07:34 AM to 11:20 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4699066,geoname:4699066|city:houston,Houston,Texas,United States,America/Chicago,4699066,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 09:27 AM | Tula Sankranti Punya Kala - 07:25 AM to 01:15 PM | Tula Sankranti Maha Punya Kala - 07:33 AM to 11:21 AM,,Tula Sankranti. Tula Sankranti Moment - 09:27 AM | Tula Sankranti Punya Kala - 07:25 AM to 01:15 PM | Tula Sankranti Maha Punya Kala - 07:33 AM to 11:21 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5308655,geoname:5308655|city:phoenix,Phoenix,Arizona,United States,America/Phoenix,5308655,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 07:27 AM | Tula Sankranti Punya Kala - 06:35 AM to 11:13 AM | Tula Sankranti Maha Punya Kala - 06:35 AM to 09:20 AM,,Tula Sankranti. Tula Sankranti Moment - 07:27 AM | Tula Sankranti Punya Kala - 06:35 AM to 11:13 AM | Tula Sankranti Maha Punya Kala - 06:35 AM to 09:20 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5391959,geoname:5391959|city:san_francisco,San Francisco,California,United States,America/Los_Angeles,5391959,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 07:27 AM | Tula Sankranti Punya Kala - 07:20 AM to 11:10 AM | Tula Sankranti Maha Punya Kala - 07:20 AM to 09:19 AM,,Tula Sankranti. Tula Sankranti Moment - 07:27 AM | Tula Sankranti Punya Kala - 07:20 AM to 11:10 AM | Tula Sankranti Maha Punya Kala - 07:20 AM to 09:19 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5368361,geoname:5368361|city:los_angeles,Los Angeles,California,United States,America/Los_Angeles,5368361,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 07:27 AM | Tula Sankranti Punya Kala - 07:00 AM to 11:12 AM | Tula Sankranti Maha Punya Kala - 07:00 AM to 09:20 AM,,Tula Sankranti. Tula Sankranti Moment - 07:27 AM | Tula Sankranti Punya Kala - 07:00 AM to 11:12 AM | Tula Sankranti Maha Punya Kala - 07:00 AM to 09:20 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5809844,geoname:5809844|city:seattle,Seattle,Washington,United States,America/Los_Angeles,5809844,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 07:27 AM | Tula Sankranti Punya Kala - 07:31 AM to 12:54 PM | Tula Sankranti Maha Punya Kala - 07:31 AM to 09:19 AM,,Tula Sankranti. Tula Sankranti Moment - 07:27 AM | Tula Sankranti Punya Kala - 07:31 AM to 12:54 PM | Tula Sankranti Maha Punya Kala - 07:31 AM to 09:19 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4174757,geoname:4174757|city:tampa,Tampa,Florida,United States,America/New_York,4174757,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:31 AM to 02:16 PM | Tula Sankranti Maha Punya Kala - 08:33 AM to 12:22 PM,,Tula Sankranti. Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:31 AM to 02:16 PM | Tula Sankranti Maha Punya Kala - 08:33 AM to 12:22 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4781708,geoname:4781708|city:richmond,Richmond,Virginia,United States,America/New_York,4781708,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:20 AM to 02:10 PM | Tula Sankranti Maha Punya Kala - 08:35 AM to 12:19 PM,,Tula Sankranti. Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:20 AM to 02:10 PM | Tula Sankranti Maha Punya Kala - 08:35 AM to 12:19 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4347778,geoname:4347778|city:baltimore,Baltimore,Maryland,United States,America/New_York,4347778,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:18 AM to 02:09 PM | Tula Sankranti Maha Punya Kala - 08:36 AM to 12:18 PM,,Tula Sankranti. Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:18 AM to 02:09 PM | Tula Sankranti Maha Punya Kala - 08:36 AM to 12:18 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5099836,geoname:5099836|city:new_jersey,New Jersey,New Jersey,United States,America/New_York,5099836,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:10 AM to 02:08 PM | Tula Sankranti Maha Punya Kala - 08:37 AM to 12:18 PM,,Tula Sankranti. Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:10 AM to 02:08 PM | Tula Sankranti Maha Punya Kala - 08:37 AM to 12:18 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5110629,geoname:5110629|city:buffalo,Buffalo,New York,United States,America/New_York,5110629,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:31 AM to 02:06 PM | Tula Sankranti Maha Punya Kala - 08:37 AM to 12:17 PM,,Tula Sankranti. Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:31 AM to 02:06 PM | Tula Sankranti Maha Punya Kala - 08:37 AM to 12:17 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5150529,geoname:5150529|city:cleveland,Cleveland,Ohio,United States,America/New_York,5150529,SANKRAMANA,Tula Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-10-17,COMPLETE,2026-10-17,OBSERVANCE,Tula Sankranti,Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:41 AM to 02:07 PM | Tula Sankranti Maha Punya Kala - 08:37 AM to 12:17 PM,,Tula Sankranti. Tula Sankranti Moment - 10:27 AM | Tula Sankranti Punya Kala - 07:41 AM to 02:07 PM | Tula Sankranti Maha Punya Kala - 08:37 AM to 12:17 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
