Place Key,Location Key,City,State/Region,Country,Timezone,Geoname ID,Event Family,Event Name,Event Type,Condition Code,Cycle Anchor,Completeness Status,Date,Action Role,Special Events,Special Event Details,Note,Message,Source Module,Rule Version
geoname:285787,geoname:285787|city:kuwait,Kuwait,Al Asimah,Kuwait,Asia/Kuwait,285787,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-17,COMPLETE,2026-08-17,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 05:34 AM | Simha Sankranti Punya Kala - 05:17 AM to 05:34 AM | Simha Sankranti Maha Punya Kala - 05:17 AM to 05:34 AM,,Simha Sankranti. Simha Sankranti Moment - 05:34 AM | Simha Sankranti Punya Kala - 05:17 AM to 05:34 AM | Simha Sankranti Maha Punya Kala - 05:17 AM to 05:34 AM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1273865,geoname:1273865|city:coimbatore,Coimbatore,Tamil Nadu,India,Asia/Kolkata,1273865,SANKRAMANA,Simha Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-08-17,COMPLETE,2026-08-17,OBSERVANCE,Simha Sankranti,Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:12 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:12 AM to 08:04 AM,,Simha Sankranti. Simha Sankranti Moment - 08:04 AM | Simha Sankranti Punya Kala - 06:12 AM to 08:04 AM | Simha Sankranti Maha Punya Kala - 06:12 AM to 08:04 AM,sankramana_engine.py,SANKRAMANA_V2_1_CITY_CONTEXT_THEN_DISCOVERY_URL
