Month,Place Key,Location Key,City,State/Region,Country,Timezone,Geoname ID,Scan Status,Festival Count,Registry Match Count,Registry Detail URL Count,Drik URL,Discovery Schema Version,Scan Error,Scanned At
2026-08,geoname:2657896,geoname:2657896|city:zurich,Zurich,Zurich,Switzerland,Europe/Zurich,2657896,COMPLETE,33,10,10,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=2657896&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:07:10-04:00
2026-08,geoname:2928751,geoname:2928751|city:esslingen,Esslingen,Esslingen,Germany,Europe/Berlin,2928751,COMPLETE,33,10,10,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=2928751&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:07:26-04:00
2026-08,geoname:1278094,geoname:1278094|city:ayodhya,Ayodhya,Uttar Pradesh,India,Asia/Kolkata,1278094,COMPLETE,33,9,9,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1278094&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:07:43-04:00
2026-08,geoname:5131614,geoname:5131614|city:pittsford,Pittsford,New York,United States,America/New_York,5131614,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=5131614&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:07:59-04:00
2026-08,geoname:5119251,geoname:5119251|city:greece,Greece,New York,United States,America/New_York,5119251,COMPLETE,27,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=5119251&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:08:15-04:00
2026-08,geoname:5140405,geoname:5140405|city:syracuse,Syracuse,New York,United States,America/New_York,5140405,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=5140405&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:08:32-04:00
2026-08,geoname:4256038,geoname:4256038|city:columbus,Columbus,Indiana,United States,America/Indiana/Indianapolis,4256038,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4256038&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:08:50-04:00
2026-08,geoname:4487042,geoname:4487042|city:raleigh,Raleigh,North Carolina,United States,America/New_York,4487042,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4487042&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:09:06-04:00
2026-08,geoname:4460243,geoname:4460243|city:charlotte,Charlotte,North Carolina,United States,America/New_York,4460243,COMPLETE,31,8,8,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=4460243&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:09:24-04:00
2026-08,geoname:1277333,geoname:1277333|city:bengaluru,Bengaluru,Karnataka,India,Asia/Kolkata,1277333,COMPLETE,33,9,9,https://www.drikpanchang.com/panchang/month-panchang.html?geoname-id=1277333&date=15/08/2026,V7_EVENT_DETAIL_URL_CAPTURE,,2026-08-21T16:09:40-04:00
