Place Key,Location Key,City,State/Region,Country,Timezone,Geoname ID,Event Family,Event Name,Event Type,Condition Code,Cycle Anchor,Completeness Status,Date,Action Role,Special Events,Special Event Details,Note,Message,Source Module,Rule Version
geoname:1266285,geoname:1266285|city:kolhapur,Kolhapur,Maharashtra,India,Asia/Kolkata,1266285,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-17,COMPLETE,2026-09-17,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:29 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,,Kanya Sankranti. Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:29 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1262180,geoname:1262180|city:nagpur,Nagpur,Maharashtra,India,Asia/Kolkata,1262180,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-17,COMPLETE,2026-09-17,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:29 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,,Kanya Sankranti. Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:29 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1253102,geoname:1253102|city:visakhapatnam,Visakhapatnam,Andra Pradesh,India,Asia/Kolkata,1253102,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-17,COMPLETE,2026-09-17,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:29 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,,Kanya Sankranti. Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:29 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:292223,geoname:292223|city:dubai,Dubai,Dubai,United Arab Emirates,Asia/Dubai,292223,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-17,COMPLETE,2026-09-17,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 06:28 AM | Kanya Sankranti Punya Kala - 06:28 AM to 01:00 PM | Kanya Sankranti Maha Punya Kala - 06:28 AM to 08:31 AM,,Kanya Sankranti. Kanya Sankranti Moment - 06:28 AM | Kanya Sankranti Punya Kala - 06:28 AM to 01:00 PM | Kanya Sankranti Maha Punya Kala - 06:28 AM to 08:31 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:290030,geoname:290030|city:doha,Doha,Baladīyat ad Dawḩah,Qatar,Asia/Qatar,290030,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-17,COMPLETE,2026-09-17,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 05:28 AM | Kanya Sankranti Punya Kala - 05:28 AM to 12:00 PM | Kanya Sankranti Maha Punya Kala - 05:28 AM to 07:31 AM,,Kanya Sankranti. Kanya Sankranti Moment - 05:28 AM | Kanya Sankranti Punya Kala - 05:28 AM to 12:00 PM | Kanya Sankranti Maha Punya Kala - 05:28 AM to 07:31 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:2657896,geoname:2657896|city:zurich,Zurich,Zurich,Switzerland,Europe/Zurich,2657896,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-17,COMPLETE,2026-09-17,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 04:28 AM | Kanya Sankranti Punya Kala - 07:06 AM to 01:20 PM | Kanya Sankranti Maha Punya Kala - 07:06 AM to 09:10 AM,,Kanya Sankranti. Kanya Sankranti Moment - 04:28 AM | Kanya Sankranti Punya Kala - 07:06 AM to 01:20 PM | Kanya Sankranti Maha Punya Kala - 07:06 AM to 09:10 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:2928751,geoname:2928751|city:esslingen,Esslingen,Esslingen,Germany,Europe/Berlin,2928751,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-17,COMPLETE,2026-09-17,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 04:28 AM | Kanya Sankranti Punya Kala - 07:02 AM to 01:17 PM | Kanya Sankranti Maha Punya Kala - 07:02 AM to 09:07 AM,,Kanya Sankranti. Kanya Sankranti Moment - 04:28 AM | Kanya Sankranti Punya Kala - 07:02 AM to 01:17 PM | Kanya Sankranti Maha Punya Kala - 07:02 AM to 09:07 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1278094,geoname:1278094|city:ayodhya,Ayodhya,Uttar Pradesh,India,Asia/Kolkata,1278094,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-17,COMPLETE,2026-09-17,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:31 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:01 AM,,Kanya Sankranti. Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:31 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:01 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5131614,geoname:5131614|city:pittsford,Pittsford,New York,United States,America/New_York,5131614,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:05 PM to 07:18 PM | Kanya Sankranti Maha Punya Kala - 05:14 PM to 07:18 PM,,Kanya Sankranti. Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:05 PM to 07:18 PM | Kanya Sankranti Maha Punya Kala - 05:14 PM to 07:18 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5119251,geoname:5119251|city:greece,Greece,New York,United States,America/New_York,5119251,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:05 PM to 07:19 PM | Kanya Sankranti Maha Punya Kala - 05:14 PM to 07:19 PM,,Kanya Sankranti. Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:05 PM to 07:19 PM | Kanya Sankranti Maha Punya Kala - 05:14 PM to 07:19 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5140405,geoname:5140405|city:syracuse,Syracuse,New York,United States,America/New_York,5140405,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 12:59 PM to 07:13 PM | Kanya Sankranti Maha Punya Kala - 05:08 PM to 07:13 PM,,Kanya Sankranti. Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 12:59 PM to 07:13 PM | Kanya Sankranti Maha Punya Kala - 05:08 PM to 07:13 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4256038,geoname:4256038|city:columbus,Columbus,Indiana,United States,America/Indiana/Indianapolis,4256038,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:38 PM to 07:50 PM | Kanya Sankranti Maha Punya Kala - 05:46 PM to 07:50 PM,,Kanya Sankranti. Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:38 PM to 07:50 PM | Kanya Sankranti Maha Punya Kala - 05:46 PM to 07:50 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4487042,geoname:4487042|city:raleigh,Raleigh,North Carolina,United States,America/New_York,4487042,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:09 PM to 07:20 PM | Kanya Sankranti Maha Punya Kala - 05:17 PM to 07:20 PM,,Kanya Sankranti. Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:09 PM to 07:20 PM | Kanya Sankranti Maha Punya Kala - 05:17 PM to 07:20 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4460243,geoname:4460243|city:charlotte,Charlotte,North Carolina,United States,America/New_York,4460243,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:18 PM to 07:29 PM | Kanya Sankranti Maha Punya Kala - 05:25 PM to 07:29 PM,,Kanya Sankranti. Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:18 PM to 07:29 PM | Kanya Sankranti Maha Punya Kala - 05:25 PM to 07:29 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1277333,geoname:1277333|city:bengaluru,Bengaluru,Karnataka,India,Asia/Kolkata,1277333,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-17,COMPLETE,2026-09-17,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:28 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,,Kanya Sankranti. Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:28 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1262321,geoname:1262321|city:mysuru,Mysuru,Karnataka,India,Asia/Kolkata,1262321,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-17,COMPLETE,2026-09-17,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:28 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,,Kanya Sankranti. Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:28 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1262321,geoname:1262321|city:t_narasipura,T Narasipura,Karnataka,India,Asia/Kolkata,1262321,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-17,COMPLETE,2026-09-17,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:28 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,,Kanya Sankranti. Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:28 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1263780,geoname:1263780|city:mangalore,Mangalore,Karnataka,India,Asia/Kolkata,1263780,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-17,COMPLETE,2026-09-17,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:28 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,,Kanya Sankranti. Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:28 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1253952,geoname:1253952|city:udupi,Udupi,Karnataka,India,Asia/Kolkata,1253952,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-17,COMPLETE,2026-09-17,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:28 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,,Kanya Sankranti. Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:28 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1255364,geoname:1255364|city:surat,Surat,Gujarat,India,Asia/Kolkata,1255364,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-17,COMPLETE,2026-09-17,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:29 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,,Kanya Sankranti. Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:29 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1259229,geoname:1259229|city:pune,Pune,Maharashtra,India,Asia/Kolkata,1259229,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-17,COMPLETE,2026-09-17,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:29 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,,Kanya Sankranti. Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:29 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1253573,geoname:1253573|city:vadodara,Vadodara,Gujarat,India,Asia/Kolkata,1253573,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-17,COMPLETE,2026-09-17,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:30 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,,Kanya Sankranti. Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:30 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:1269843,geoname:1269843|city:hyderabad,Hyderabad,Telangana,India,Asia/Kolkata,1269843,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-17,COMPLETE,2026-09-17,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:29 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,,Kanya Sankranti. Kanya Sankranti Moment - 07:58 AM | Kanya Sankranti Punya Kala - 07:58 AM to 02:29 PM | Kanya Sankranti Maha Punya Kala - 07:58 AM to 10:00 AM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5134086,geoname:5134086|city:rochester,Rochester,New York,United States,America/New_York,5134086,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:05 PM to 07:19 PM | Kanya Sankranti Maha Punya Kala - 05:14 PM to 07:19 PM,,Kanya Sankranti. Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:05 PM to 07:19 PM | Kanya Sankranti Maha Punya Kala - 05:14 PM to 07:19 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5139865,geoname:5139865|city:stonybrook,Stonybrook,New York,United States,America/New_York,5139865,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 12:47 PM to 07:00 PM | Kanya Sankranti Maha Punya Kala - 04:56 PM to 07:00 PM,,Kanya Sankranti. Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 12:47 PM to 07:00 PM | Kanya Sankranti Maha Punya Kala - 04:56 PM to 07:00 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4922462,geoname:4922462|city:lafayette,Lafayette,Indiana,United States,America/Indiana/Indianapolis,4922462,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:42 PM to 07:55 PM | Kanya Sankranti Maha Punya Kala - 05:50 PM to 07:55 PM,,Kanya Sankranti. Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:42 PM to 07:55 PM | Kanya Sankranti Maha Punya Kala - 05:50 PM to 07:55 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4887398,geoname:4887398|city:chicago,Chicago,Illinois,United States,America/Chicago,4887398,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 09:28 PM | Kanya Sankranti Punya Kala - 12:45 PM to 06:58 PM | Kanya Sankranti Maha Punya Kala - 04:54 PM to 06:58 PM,,Kanya Sankranti. Kanya Sankranti Moment - 09:28 PM | Kanya Sankranti Punya Kala - 12:45 PM to 06:58 PM | Kanya Sankranti Maha Punya Kala - 04:54 PM to 06:58 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4684888,geoname:4684888|city:dallas,Dallas,Texas,United States,America/Chicago,4684888,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 09:28 PM | Kanya Sankranti Punya Kala - 01:22 PM to 07:32 PM | Kanya Sankranti Maha Punya Kala - 05:29 PM to 07:32 PM,,Kanya Sankranti. Kanya Sankranti Moment - 09:28 PM | Kanya Sankranti Punya Kala - 01:22 PM to 07:32 PM | Kanya Sankranti Maha Punya Kala - 05:29 PM to 07:32 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4699066,geoname:4699066|city:houston,Houston,Texas,United States,America/Chicago,4699066,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 09:28 PM | Kanya Sankranti Punya Kala - 01:16 PM to 07:25 PM | Kanya Sankranti Maha Punya Kala - 05:22 PM to 07:25 PM,,Kanya Sankranti. Kanya Sankranti Moment - 09:28 PM | Kanya Sankranti Punya Kala - 01:16 PM to 07:25 PM | Kanya Sankranti Maha Punya Kala - 05:22 PM to 07:25 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5308655,geoname:5308655|city:phoenix,Phoenix,Arizona,United States,America/Phoenix,5308655,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 07:28 PM | Kanya Sankranti Punya Kala - 12:23 PM to 06:33 PM | Kanya Sankranti Maha Punya Kala - 04:30 PM to 06:33 PM,,Kanya Sankranti. Kanya Sankranti Moment - 07:28 PM | Kanya Sankranti Punya Kala - 12:23 PM to 06:33 PM | Kanya Sankranti Maha Punya Kala - 04:30 PM to 06:33 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5391959,geoname:5391959|city:san_francisco,San Francisco,California,United States,America/Los_Angeles,5391959,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 07:28 PM | Kanya Sankranti Punya Kala - 01:04 PM to 07:16 PM | Kanya Sankranti Maha Punya Kala - 05:12 PM to 07:16 PM,,Kanya Sankranti. Kanya Sankranti Moment - 07:28 PM | Kanya Sankranti Punya Kala - 01:04 PM to 07:16 PM | Kanya Sankranti Maha Punya Kala - 05:12 PM to 07:16 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5368361,geoname:5368361|city:los_angeles,Los Angeles,California,United States,America/Los_Angeles,5368361,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 07:28 PM | Kanya Sankranti Punya Kala - 12:48 PM to 06:58 PM | Kanya Sankranti Maha Punya Kala - 04:55 PM to 06:58 PM,,Kanya Sankranti. Kanya Sankranti Moment - 07:28 PM | Kanya Sankranti Punya Kala - 12:48 PM to 06:58 PM | Kanya Sankranti Maha Punya Kala - 04:55 PM to 06:58 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:5809844,geoname:5809844|city:seattle,Seattle,Washington,United States,America/Los_Angeles,5809844,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 07:28 PM | Kanya Sankranti Punya Kala - 01:04 PM to 07:19 PM | Kanya Sankranti Maha Punya Kala - 05:14 PM to 07:19 PM,,Kanya Sankranti. Kanya Sankranti Moment - 07:28 PM | Kanya Sankranti Punya Kala - 01:04 PM to 07:19 PM | Kanya Sankranti Maha Punya Kala - 05:14 PM to 07:19 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4174757,geoname:4174757|city:tampa,Tampa,Florida,United States,America/New_York,4174757,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:24 PM to 07:33 PM | Kanya Sankranti Maha Punya Kala - 05:30 PM to 07:33 PM,,Kanya Sankranti. Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:24 PM to 07:33 PM | Kanya Sankranti Maha Punya Kala - 05:30 PM to 07:33 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4167147,geoname:4167147|city:orlando,Orlando,Florida,United States,America/New_York,4167147,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:20 PM to 07:29 PM | Kanya Sankranti Maha Punya Kala - 05:26 PM to 07:29 PM,,Kanya Sankranti. Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:20 PM to 07:29 PM | Kanya Sankranti Maha Punya Kala - 05:26 PM to 07:29 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
geoname:4781708,geoname:4781708|city:richmond,Richmond,Virginia,United States,America/New_York,4781708,SANKRAMANA,Kanya Sankranti,SANKRAMANA,DRIK_SANKRAMANA_DETAIL,2026-09-16,COMPLETE,2026-09-16,OBSERVANCE,Kanya Sankranti,Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:04 PM to 07:16 PM | Kanya Sankranti Maha Punya Kala - 05:12 PM to 07:16 PM,,Kanya Sankranti. Kanya Sankranti Moment - 10:28 PM | Kanya Sankranti Punya Kala - 01:04 PM to 07:16 PM | Kanya Sankranti Maha Punya Kala - 05:12 PM to 07:16 PM,sankramana_engine.py,SANKRAMANA_V2_4_CITY_CONTEXT_VALIDATED_URL_FALLBACK
