Place Key,Location Key,City,State/Region,Country,Timezone,Geoname ID,Event Family,Event Name,Event Type,Condition Code,Cycle Anchor,Completeness Status,Date,Action Role,Special Events,Special Event Details,Note,Message,Source Module,Rule Version
geoname:290030,geoname:290030|city:doha,Doha,Baladīyat ad Dawḩah,Qatar,Asia/Qatar,290030,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:2657896,geoname:2657896|city:zurich,Zurich,Zurich,Switzerland,Europe/Zurich,2657896,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_VISIBLE,2026-08-12,COMPLETE,2026-08-12,OBSERVANCE,Surya Grahan *Purna,Sutak Begins - 03:55 AM | Sutak Ends - 08:43 PM | Eclipse Start - 07:24 PM | Eclipse End - 08:43 PM,,Surya Grahan *Purna. Sutak Begins - 03:55 AM | Sutak Ends - 08:43 PM | Eclipse Start - 07:24 PM | Eclipse End - 08:43 PM,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:2928751,geoname:2928751|city:esslingen,Esslingen,Esslingen,Germany,Europe/Berlin,2928751,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_VISIBLE,2026-08-12,COMPLETE,2026-08-12,OBSERVANCE,Surya Grahan *Purna,Sutak Begins - 03:50 AM | Sutak Ends - 08:43 PM | Eclipse Start - 07:22 PM | Eclipse End - 08:43 PM,,Surya Grahan *Purna. Sutak Begins - 03:50 AM | Sutak Ends - 08:43 PM | Eclipse Start - 07:22 PM | Eclipse End - 08:43 PM,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:1278094,geoname:1278094|city:ayodhya,Ayodhya,Uttar Pradesh,India,Asia/Kolkata,1278094,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5131614,geoname:5131614|city:pittsford,Pittsford,New York,United States,America/New_York,5131614,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_VISIBLE,2026-08-12,COMPLETE,2026-08-12,OBSERVANCE,Surya Grahan *Purna,"Sutak Begins - 10:47 PM, Aug 11 | Sutak Ends - 02:28 PM | Eclipse Start - 12:57 PM | Eclipse End - 02:28 PM",,"Surya Grahan *Purna. Sutak Begins - 10:47 PM, Aug 11 | Sutak Ends - 02:28 PM | Eclipse Start - 12:57 PM | Eclipse End - 02:28 PM",grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5119251,geoname:5119251|city:greece,Greece,New York,United States,America/New_York,5119251,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_VISIBLE,2026-08-12,COMPLETE,2026-08-12,OBSERVANCE,Surya Grahan *Purna,"Sutak Begins - 10:48 PM, Aug 11 | Sutak Ends - 02:27 PM | Eclipse Start - 12:57 PM | Eclipse End - 02:27 PM",,"Surya Grahan *Purna. Sutak Begins - 10:48 PM, Aug 11 | Sutak Ends - 02:27 PM | Eclipse Start - 12:57 PM | Eclipse End - 02:27 PM",grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:5140405,geoname:5140405|city:syracuse,Syracuse,New York,United States,America/New_York,5140405,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_VISIBLE,2026-08-12,COMPLETE,2026-08-12,OBSERVANCE,Surya Grahan *Purna,"Sutak Begins - 10:41 PM, Aug 11 | Sutak Ends - 02:32 PM | Eclipse Start - 12:58 PM | Eclipse End - 02:32 PM",,"Surya Grahan *Purna. Sutak Begins - 10:41 PM, Aug 11 | Sutak Ends - 02:32 PM | Eclipse Start - 12:58 PM | Eclipse End - 02:32 PM",grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4256038,geoname:4256038|city:columbus,Columbus,Indiana,United States,America/Indiana/Indianapolis,4256038,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4487042,geoname:4487042|city:raleigh,Raleigh,North Carolina,United States,America/New_York,4487042,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
geoname:4460243,geoname:4460243|city:charlotte,Charlotte,North Carolina,United States,America/New_York,4460243,GRAHANA,Surya Grahan *Purna,SURYA_GRAHANA,DRIK_LOCAL_GRAHANA_NOT_VISIBLE,2026-08-12,COMPLETE,2026-08-12,NOT_APPLICABLE,Surya Grahan *Purna,Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,,Surya Grahan *Purna. Not Applicable - Eclipse is not locally visible; Sutak is not applicable.,grahana_engine.py,GRAHANA_V2_2_CITY_CONTEXT_THEN_DISCOVERY_URL
